Late_Delivery_Risk,Sales,Order_Item_Quantity,Order_Profit_Per_Order,Days_Scheduled,Category_Name,Customer_Segment,Shipping_Type,Customer_Country,Order_Country,Month_Name,Day_of_Week
0,299.98,1,-58.15,4,Camping & Hiking,Corporate,PAYMENT,EE. UU.,Argentina,January,Friday
0,149.94,3,66.93,4,Indoor/Outdoor Games,Corporate,PAYMENT,EE. UU.,Argentina,January,Friday
1,239.96,4,29.04,0,Cleats,Consumer,DEBIT,EE. UU.,Argentina,January,Friday
1,299.98,1,-460.32,4,Camping & Hiking,Home Office,TRANSFER,EE. UU.,Argentina,January,Friday
1,299.98,1,-467.74,4,Camping & Hiking,Home Office,TRANSFER,EE. UU.,Argentina,January,Friday
0,299.98,1,96.32,4,Camping & Hiking,Home Office,CASH,EE. UU.,Rep·blica Dominicana,January,Friday
0,66.00,3,32.34,4,Hockey,Home Office,CASH,EE. UU.,Rep·blica Dominicana,January,Friday
0,99.96,2,29.09,4,Indoor/Outdoor Games,Home Office,CASH,EE. UU.,Rep·blica Dominicana,January,Friday
0,199.98,2,70.41,4,Cardio Equipment,Home Office,CASH,EE. UU.,Rep·blica Dominicana,January,Friday
0,129.99,1,11.02,4,Men's Footwear,Home Office,CASH,EE. UU.,Rep·blica Dominicana,January,Friday
0,399.98,1,17.00,4,Fishing,Consumer,TRANSFER,Puerto Rico,Brasil,January,Friday
0,66.00,3,13.86,4,Hockey,Consumer,TRANSFER,Puerto Rico,Brasil,January,Friday
0,119.98,2,29.58,4,Cleats,Consumer,TRANSFER,Puerto Rico,Brasil,January,Friday
0,199.92,4,50.94,4,Indoor/Outdoor Games,Consumer,TRANSFER,Puerto Rico,Brasil,January,Friday
0,129.99,1,47.84,4,Men's Footwear,Corporate,DEBIT,Puerto Rico,Colombia,January,Friday
0,129.99,1,29.85,4,Men's Footwear,Corporate,DEBIT,Puerto Rico,Colombia,January,Friday
0,50.00,1,13.50,4,Women's Apparel,Corporate,DEBIT,Puerto Rico,Colombia,January,Friday
1,155.97,3,50.61,4,Electronics,Consumer,PAYMENT,EE. UU.,Colombia,January,Friday
1,129.99,1,32.37,4,Men's Footwear,Consumer,PAYMENT,EE. UU.,Colombia,January,Friday
1,199.92,4,66.93,4,Indoor/Outdoor Games,Consumer,PAYMENT,EE. UU.,Colombia,January,Friday
1,399.98,1,156.59,1,Fishing,Consumer,PAYMENT,EE. UU.,Colombia,January,Friday
1,250.00,5,116.40,1,Women's Apparel,Consumer,PAYMENT,EE. UU.,Colombia,January,Friday
1,99.99,1,40.89,1,Cardio Equipment,Consumer,PAYMENT,EE. UU.,Colombia,January,Friday
1,59.99,1,5.46,1,Cleats,Consumer,PAYMENT,EE. UU.,Colombia,January,Friday
0,299.98,1,138.23,4,Camping & Hiking,Corporate,TRANSFER,Puerto Rico,Honduras,January,Friday
0,299.98,1,-4.07,4,Camping & Hiking,Corporate,TRANSFER,Puerto Rico,Honduras,January,Friday
0,179.97,3,-75.23,4,Cleats,Corporate,TRANSFER,Puerto Rico,Honduras,January,Friday
0,250.00,5,30.63,4,Women's Apparel,Corporate,TRANSFER,Puerto Rico,Honduras,January,Friday
0,99.99,1,28.60,4,Cardio Equipment,Corporate,TRANSFER,EE. UU.,Venezuela,January,Friday
0,39.99,1,12.75,4,Shop By Sport,Corporate,TRANSFER,EE. UU.,Venezuela,January,Friday
0,299.98,1,-58.80,4,Camping & Hiking,Corporate,TRANSFER,EE. UU.,Venezuela,January,Friday
0,399.98,1,119.67,4,Fishing,Corporate,TRANSFER,EE. UU.,Venezuela,January,Friday
0,99.96,2,5.88,4,Indoor/Outdoor Games,Corporate,TRANSFER,EE. UU.,Venezuela,January,Friday
0,199.95,5,-296.93,4,Shop By Sport,Corporate,PAYMENT,EE. UU.,Haitf,January,Friday
0,200.00,4,66.07,4,Women's Apparel,Corporate,PAYMENT,EE. UU.,Haitf,January,Friday
0,129.99,1,30.57,4,Men's Footwear,Corporate,PAYMENT,EE. UU.,Haitf,January,Friday
1,399.98,1,172.79,4,Fishing,Consumer,DEBIT,Puerto Rico,Haitf,January,Friday
0,129.99,1,-176.79,4,Men's Footwear,Consumer,PAYMENT,Puerto Rico,Brasil,January,Friday
0,399.98,1,113.93,4,Fishing,Consumer,PAYMENT,Puerto Rico,Brasil,January,Friday
0,50.00,1,12.74,4,Women's Apparel,Consumer,PAYMENT,Puerto Rico,Brasil,January,Friday
1,249.90,5,-17.57,4,Indoor/Outdoor Games,Corporate,CASH,EE. UU.,Brasil,January,Friday
1,179.97,3,52.64,4,Cleats,Corporate,PAYMENT,EE. UU.,Cuba,January,Friday
1,150.00,3,61.34,4,Women's Apparel,Corporate,PAYMENT,EE. UU.,Cuba,January,Friday
1,99.96,2,46.51,4,Indoor/Outdoor Games,Corporate,PAYMENT,EE. UU.,Cuba,January,Friday
1,199.99,1,58.80,4,Water Sports,Corporate,PAYMENT,EE. UU.,Cuba,January,Friday
0,399.98,1,135.03,4,Fishing,Home Office,TRANSFER,EE. UU.,MTxico,January,Friday
0,299.98,1,89.09,4,Camping & Hiking,Home Office,TRANSFER,EE. UU.,MTxico,January,Friday
0,124.95,5,25.99,4,Lacrosse,Home Office,TRANSFER,EE. UU.,MTxico,January,Friday
0,49.98,1,21.59,4,Indoor/Outdoor Games,Corporate,TRANSFER,EE. UU.,MTxico,January,Friday
0,134.97,3,40.15,4,Electronics,Corporate,TRANSFER,EE. UU.,MTxico,January,Friday
0,250.00,5,89.10,4,Women's Apparel,Corporate,TRANSFER,EE. UU.,MTxico,January,Friday
0,179.97,3,-72.06,4,Cleats,Corporate,TRANSFER,EE. UU.,MTxico,January,Friday
1,100.00,2,28.50,2,Women's Apparel,Home Office,CASH,EE. UU.,Rep·blica Dominicana,January,Friday
1,239.96,4,75.88,2,Cleats,Home Office,CASH,EE. UU.,Rep·blica Dominicana,January,Friday
1,299.95,5,10.56,2,Cleats,Home Office,CASH,EE. UU.,Rep·blica Dominicana,January,Friday
1,59.99,1,25.66,4,Cleats,Home Office,PAYMENT,EE. UU.,Rep·blica Dominicana,January,Friday
1,39.99,1,17.40,4,Shop By Sport,Corporate,DEBIT,EE. UU.,Argentina,January,Friday
1,119.98,2,17.43,4,Cleats,Corporate,DEBIT,EE. UU.,Argentina,January,Friday
1,50.00,1,23.25,4,Women's Apparel,Corporate,DEBIT,EE. UU.,Argentina,January,Friday
0,299.98,1,113.39,4,Camping & Hiking,Consumer,PAYMENT,EE. UU.,Argentina,January,Friday
0,299.95,5,75.59,4,Cleats,Consumer,DEBIT,Puerto Rico,Argentina,January,Friday
0,299.95,5,-63.60,4,Cleats,Consumer,DEBIT,Puerto Rico,Argentina,January,Friday
1,50.00,1,12.29,4,Women's Apparel,Corporate,DEBIT,EE. UU.,MTxico,January,Saturday
1,399.98,1,102.05,4,Fishing,Corporate,DEBIT,EE. UU.,MTxico,January,Saturday
1,59.97,3,23.45,4,Golf Balls,Corporate,DEBIT,EE. UU.,MTxico,January,Saturday
1,199.99,1,59.50,4,Water Sports,Home Office,PAYMENT,Puerto Rico,Brasil,January,Saturday
1,299.98,1,103.49,4,Camping & Hiking,Home Office,PAYMENT,Puerto Rico,Brasil,January,Saturday
1,399.98,1,38.00,4,Fishing,Home Office,PAYMENT,Puerto Rico,Brasil,January,Saturday
1,199.95,5,47.31,4,Shop By Sport,Home Office,PAYMENT,Puerto Rico,Brasil,January,Saturday
1,150.00,3,63.36,4,Women's Apparel,Home Office,PAYMENT,Puerto Rico,Brasil,January,Saturday
0,90.00,3,-63.72,4,Girls' Apparel,Corporate,DEBIT,Puerto Rico,Brasil,January,Saturday
0,100.00,2,44.16,4,Women's Apparel,Corporate,DEBIT,Puerto Rico,Brasil,January,Saturday
0,99.96,2,34.99,4,Indoor/Outdoor Games,Corporate,DEBIT,Puerto Rico,Brasil,January,Saturday
1,129.99,1,35.06,2,Men's Footwear,Consumer,PAYMENT,EE. UU.,MTxico,January,Saturday
0,199.98,2,96.03,4,Cardio Equipment,Consumer,DEBIT,Puerto Rico,MTxico,January,Saturday
0,239.96,4,56.69,4,Cleats,Consumer,DEBIT,Puerto Rico,MTxico,January,Saturday
0,299.98,1,-58.32,4,Camping & Hiking,Consumer,DEBIT,Puerto Rico,MTxico,January,Saturday
0,399.98,1,99.84,4,Fishing,Consumer,DEBIT,Puerto Rico,MTxico,January,Saturday
1,109.95,5,-21.11,4,Trade-In,Consumer,DEBIT,EE. UU.,Rep·blica Dominicana,January,Saturday
1,129.99,1,-15.79,4,Men's Footwear,Consumer,DEBIT,EE. UU.,Rep·blica Dominicana,January,Saturday
1,49.98,1,20.92,4,Indoor/Outdoor Games,Consumer,DEBIT,EE. UU.,Rep·blica Dominicana,January,Saturday
0,150.00,3,4.05,4,Women's Apparel,Consumer,DEBIT,EE. UU.,Rep·blica Dominicana,January,Saturday
0,129.99,1,1.17,4,Men's Footwear,Consumer,DEBIT,EE. UU.,Rep·blica Dominicana,January,Saturday
0,299.98,1,59.04,4,Camping & Hiking,Consumer,DEBIT,EE. UU.,Rep·blica Dominicana,January,Saturday
0,49.98,1,5.25,4,Indoor/Outdoor Games,Consumer,DEBIT,EE. UU.,Rep·blica Dominicana,January,Saturday
0,129.99,1,57.96,4,Men's Footwear,Consumer,PAYMENT,Puerto Rico,Honduras,January,Saturday
0,299.97,3,110.24,4,Cardio Equipment,Consumer,PAYMENT,Puerto Rico,Honduras,January,Saturday
0,100.00,2,44.62,4,Women's Apparel,Consumer,TRANSFER,EE. UU.,Honduras,January,Saturday
0,250.00,5,-400.00,4,Women's Apparel,Consumer,TRANSFER,EE. UU.,Honduras,January,Saturday
0,129.99,1,5.68,4,Men's Footwear,Consumer,TRANSFER,EE. UU.,Honduras,January,Saturday
0,179.97,3,48.54,0,Cleats,Consumer,DEBIT,EE. UU.,Honduras,January,Saturday
0,249.90,5,12.50,0,Indoor/Outdoor Games,Consumer,DEBIT,EE. UU.,Honduras,January,Saturday
1,129.99,1,40.54,4,Men's Footwear,Home Office,TRANSFER,Puerto Rico,Honduras,January,Saturday
0,100.00,2,4.90,2,Women's Apparel,Consumer,DEBIT,Puerto Rico,Cuba,January,Saturday
0,95.97,3,7.89,2,Electronics,Consumer,DEBIT,Puerto Rico,Cuba,January,Saturday
0,129.99,1,-80.27,2,Men's Footwear,Consumer,DEBIT,Puerto Rico,Cuba,January,Saturday
1,29.98,2,6.30,2,Golf Balls,Corporate,DEBIT,Puerto Rico,Cuba,January,Saturday
1,199.99,1,58.81,2,Water Sports,Corporate,DEBIT,Puerto Rico,Cuba,January,Saturday
1,99.99,1,29.25,2,Cardio Equipment,Corporate,DEBIT,Puerto Rico,Cuba,January,Saturday
1,159.96,4,6.33,2,Shop By Sport,Corporate,DEBIT,Puerto Rico,Cuba,January,Saturday
1,87.96,4,22.80,2,Trade-In,Corporate,DEBIT,Puerto Rico,Cuba,January,Saturday
1,299.98,1,119.51,2,Camping & Hiking,Corporate,DEBIT,EE. UU.,Rep·blica Dominicana,January,Saturday
1,129.99,1,46.80,2,Men's Footwear,Corporate,DEBIT,EE. UU.,Rep·blica Dominicana,January,Saturday
1,249.90,5,-4.69,2,Indoor/Outdoor Games,Corporate,DEBIT,EE. UU.,Rep·blica Dominicana,January,Saturday
1,119.98,2,-2.64,2,Cleats,Corporate,DEBIT,EE. UU.,Rep·blica Dominicana,January,Saturday
1,119.98,2,10.80,2,Cleats,Consumer,PAYMENT,Puerto Rico,Brasil,January,Saturday
1,49.98,1,3.54,1,Indoor/Outdoor Games,Corporate,DEBIT,EE. UU.,Nicaragua,January,Saturday
1,199.98,2,-138.59,1,Cardio Equipment,Home Office,DEBIT,Puerto Rico,Nicaragua,January,Saturday
1,399.98,1,97.00,1,Fishing,Consumer,TRANSFER,Puerto Rico,MTxico,January,Saturday
1,149.94,3,49.59,2,Indoor/Outdoor Games,Consumer,PAYMENT,EE. UU.,MTxico,January,Saturday
1,53.97,3,23.48,2,Golf Balls,Consumer,PAYMENT,EE. UU.,MTxico,January,Saturday
1,299.95,5,117.16,2,Cleats,Consumer,PAYMENT,EE. UU.,MTxico,January,Saturday
1,399.96,4,109.75,2,Cardio Equipment,Consumer,PAYMENT,EE. UU.,MTxico,January,Saturday
1,129.99,1,9.46,2,Men's Footwear,Consumer,PAYMENT,EE. UU.,MTxico,January,Saturday
1,199.98,2,89.99,4,Cardio Equipment,Home Office,DEBIT,Puerto Rico,Cuba,January,Saturday
0,100.00,2,35.94,4,Women's Apparel,Consumer,PAYMENT,Puerto Rico,Cuba,January,Saturday
0,50.00,1,-80.75,4,Women's Apparel,Consumer,PAYMENT,Puerto Rico,Cuba,January,Saturday
0,399.98,1,180.31,4,Fishing,Consumer,PAYMENT,Puerto Rico,Cuba,January,Saturday
0,199.99,1,8.80,4,Water Sports,Consumer,PAYMENT,Puerto Rico,Cuba,January,Saturday
0,299.98,1,57.96,4,Camping & Hiking,Consumer,PAYMENT,EE. UU.,Cuba,January,Saturday
0,299.98,1,22.44,4,Camping & Hiking,Consumer,PAYMENT,EE. UU.,Cuba,January,Saturday
0,299.98,1,-104.39,4,Camping & Hiking,Consumer,PAYMENT,EE. UU.,Cuba,January,Saturday
0,129.99,1,-25.48,4,Men's Footwear,Consumer,PAYMENT,EE. UU.,Cuba,January,Saturday
0,39.96,4,7.99,4,Golf Gloves,Consumer,DEBIT,Puerto Rico,Cuba,January,Saturday
0,119.98,2,12.01,4,Cleats,Consumer,DEBIT,Puerto Rico,Cuba,January,Saturday
1,299.95,5,35.43,4,Cleats,Consumer,TRANSFER,EE. UU.,Venezuela,January,Saturday
1,129.99,1,32.17,4,Men's Footwear,Consumer,TRANSFER,EE. UU.,Venezuela,January,Saturday
1,299.95,5,116.83,4,Cleats,Consumer,TRANSFER,EE. UU.,Venezuela,January,Saturday
1,399.96,4,186.10,4,Cardio Equipment,Consumer,TRANSFER,EE. UU.,Venezuela,January,Saturday
1,239.96,4,104.86,4,Cleats,Consumer,TRANSFER,EE. UU.,Venezuela,January,Saturday
1,63.98,2,22.99,4,Electronics,Consumer,PAYMENT,Puerto Rico,MTxico,January,Saturday
1,399.96,4,-34.40,4,Cardio Equipment,Consumer,PAYMENT,Puerto Rico,MTxico,January,Saturday
1,499.95,5,200.88,4,Cardio Equipment,Consumer,PAYMENT,Puerto Rico,MTxico,January,Saturday
1,239.96,4,66.80,4,Cleats,Consumer,PAYMENT,Puerto Rico,MTxico,January,Saturday
1,129.99,1,61.10,4,Men's Footwear,Consumer,PAYMENT,Puerto Rico,MTxico,January,Saturday
0,159.96,4,46.39,4,Shop By Sport,Home Office,TRANSFER,EE. UU.,El Salvador,January,Saturday
0,59.99,1,-43.48,4,Cleats,Home Office,TRANSFER,EE. UU.,El Salvador,January,Saturday
0,199.99,1,36.00,4,Water Sports,Home Office,TRANSFER,EE. UU.,El Salvador,January,Saturday
0,199.99,1,58.24,4,Water Sports,Home Office,TRANSFER,EE. UU.,El Salvador,January,Saturday
1,199.99,1,60.45,2,Water Sports,Corporate,TRANSFER,EE. UU.,El Salvador,January,Saturday
1,119.98,2,54.67,2,Cleats,Corporate,TRANSFER,EE. UU.,El Salvador,January,Saturday
1,399.98,1,178.19,2,Fishing,Corporate,TRANSFER,EE. UU.,El Salvador,January,Saturday
1,199.99,1,70.87,2,Water Sports,Corporate,TRANSFER,EE. UU.,El Salvador,January,Saturday
1,399.96,4,108.89,2,Cardio Equipment,Corporate,PAYMENT,EE. UU.,Rep·blica Dominicana,January,Saturday
1,299.98,1,-62.83,2,Camping & Hiking,Corporate,PAYMENT,EE. UU.,Rep·blica Dominicana,January,Saturday
1,99.96,2,5.62,2,Indoor/Outdoor Games,Consumer,PAYMENT,EE. UU.,MTxico,January,Saturday
1,239.96,4,37.94,2,Cleats,Consumer,PAYMENT,EE. UU.,MTxico,January,Saturday
1,129.99,1,42.90,2,Men's Footwear,Consumer,PAYMENT,EE. UU.,MTxico,January,Saturday
1,59.99,1,-145.33,2,Cleats,Consumer,PAYMENT,EE. UU.,MTxico,January,Saturday
1,99.99,1,33.03,2,Cardio Equipment,Consumer,PAYMENT,EE. UU.,MTxico,January,Saturday
0,39.99,1,-25.80,2,Shop By Sport,Consumer,DEBIT,EE. UU.,Nicaragua,January,Saturday
0,499.95,5,124.49,2,Cardio Equipment,Consumer,DEBIT,EE. UU.,Nicaragua,January,Saturday
0,399.98,1,-80.00,2,Fishing,Consumer,DEBIT,EE. UU.,Nicaragua,January,Saturday
0,299.95,5,-71.99,2,Cleats,Consumer,DEBIT,EE. UU.,Nicaragua,January,Saturday
0,299.97,3,100.38,4,Cardio Equipment,Corporate,DEBIT,EE. UU.,MTxico,January,Saturday
0,199.99,1,53.20,4,Water Sports,Corporate,DEBIT,EE. UU.,MTxico,January,Saturday
0,59.99,1,23.61,4,Cleats,Corporate,DEBIT,EE. UU.,MTxico,January,Saturday
0,59.99,1,27.93,4,Cleats,Corporate,DEBIT,EE. UU.,MTxico,January,Saturday
0,199.99,1,50.49,4,Water Sports,Corporate,DEBIT,EE. UU.,MTxico,January,Saturday
1,139.96,4,20.08,2,Fitness Accessories,Home Office,DEBIT,EE. UU.,MTxico,January,Saturday
1,59.99,1,9.99,2,Cleats,Home Office,DEBIT,Puerto Rico,MTxico,January,Saturday
1,199.99,1,95.06,2,Water Sports,Home Office,DEBIT,Puerto Rico,MTxico,January,Saturday
1,299.98,1,126.89,2,Camping & Hiking,Home Office,DEBIT,Puerto Rico,MTxico,January,Saturday
1,99.95,5,43.68,2,Golf Balls,Home Office,DEBIT,Puerto Rico,MTxico,January,Saturday
1,299.98,1,81.89,1,Camping & Hiking,Consumer,DEBIT,EE. UU.,MTxico,January,Saturday
1,119.97,3,58.19,1,Shop By Sport,Consumer,DEBIT,EE. UU.,MTxico,January,Saturday
0,99.99,1,15.81,4,Cardio Equipment,Consumer,PAYMENT,EE. UU.,El Salvador,January,Saturday
0,199.98,2,73.49,4,Cardio Equipment,Consumer,PAYMENT,EE. UU.,El Salvador,January,Saturday
0,399.98,1,140.99,4,Fishing,Consumer,PAYMENT,EE. UU.,El Salvador,January,Saturday
0,99.96,2,36.79,4,Indoor/Outdoor Games,Consumer,PAYMENT,EE. UU.,El Salvador,January,Saturday
0,49.98,1,13.29,4,Indoor/Outdoor Games,Corporate,DEBIT,EE. UU.,El Salvador,January,Saturday
0,399.98,1,83.20,4,Fishing,Corporate,DEBIT,EE. UU.,El Salvador,January,Saturday
1,239.96,4,84.66,4,Cleats,Consumer,DEBIT,EE. UU.,Cuba,January,Saturday
1,129.99,1,35.36,4,Men's Footwear,Consumer,DEBIT,Puerto Rico,Cuba,January,Saturday
1,99.96,2,22.95,4,Indoor/Outdoor Games,Consumer,DEBIT,Puerto Rico,Cuba,January,Saturday
1,199.98,2,44.00,4,Cardio Equipment,Consumer,DEBIT,Puerto Rico,Cuba,January,Saturday
1,199.99,1,68.60,4,Water Sports,Consumer,DEBIT,Puerto Rico,Cuba,January,Saturday
1,399.98,1,24.60,4,Fishing,Consumer,DEBIT,Puerto Rico,Cuba,January,Saturday
0,74.97,3,12.30,4,Accessories,Consumer,TRANSFER,Puerto Rico,Cuba,January,Saturday
0,299.98,1,119.96,4,Camping & Hiking,Consumer,TRANSFER,Puerto Rico,Cuba,January,Saturday
0,100.00,2,-97.50,4,Women's Apparel,Consumer,TRANSFER,Puerto Rico,Cuba,January,Saturday
0,39.99,1,5.87,4,Shop By Sport,Consumer,TRANSFER,Puerto Rico,Cuba,January,Saturday
0,399.98,1,120.51,4,Fishing,Consumer,DEBIT,EE. UU.,Cuba,January,Saturday
1,99.99,1,33.07,4,Cardio Equipment,Corporate,DEBIT,Puerto Rico,Haitf,January,Saturday
1,199.95,5,65.08,4,Shop By Sport,Corporate,DEBIT,Puerto Rico,Haitf,January,Saturday
1,200.00,4,93.00,4,Women's Apparel,Corporate,DEBIT,Puerto Rico,Haitf,January,Saturday
1,149.94,3,64.10,4,Indoor/Outdoor Games,Corporate,DEBIT,Puerto Rico,Haitf,January,Saturday
1,50.00,2,12.48,4,Hockey,Corporate,DEBIT,Puerto Rico,Haitf,January,Saturday
1,199.92,4,21.35,4,Indoor/Outdoor Games,Corporate,PAYMENT,EE. UU.,Rep·blica Dominicana,January,Saturday
1,179.97,3,-110.55,4,Cleats,Corporate,PAYMENT,EE. UU.,Rep·blica Dominicana,January,Saturday
1,159.96,4,-53.99,4,Golf Gloves,Corporate,PAYMENT,EE. UU.,Rep·blica Dominicana,January,Saturday
0,399.98,1,151.19,4,Fishing,Home Office,DEBIT,Puerto Rico,Colombia,January,Saturday
0,299.98,1,85.04,4,Camping & Hiking,Home Office,DEBIT,Puerto Rico,Colombia,January,Saturday
0,199.99,1,52.07,4,Water Sports,Corporate,TRANSFER,EE. UU.,Colombia,January,Saturday
0,399.98,1,42.50,4,Fishing,Corporate,TRANSFER,EE. UU.,Colombia,January,Saturday
0,99.96,2,25.97,4,Indoor/Outdoor Games,Corporate,TRANSFER,EE. UU.,Colombia,January,Saturday
0,399.98,1,121.79,4,Fishing,Corporate,TRANSFER,EE. UU.,Colombia,January,Saturday
0,200.00,4,-15.12,4,Women's Apparel,Corporate,TRANSFER,EE. UU.,Colombia,January,Saturday
1,129.99,1,34.64,4,Men's Footwear,Consumer,TRANSFER,Puerto Rico,Colombia,January,Saturday
1,299.95,5,8.73,4,Cleats,Consumer,TRANSFER,Puerto Rico,Colombia,January,Saturday
1,299.97,3,48.90,4,Cardio Equipment,Consumer,TRANSFER,Puerto Rico,Colombia,January,Saturday
1,299.98,1,25.08,4,Camping & Hiking,Corporate,TRANSFER,EE. UU.,Colombia,January,Saturday
1,399.98,1,165.43,4,Fishing,Corporate,TRANSFER,EE. UU.,Colombia,January,Saturday
1,159.96,4,37.11,4,Shop By Sport,Corporate,TRANSFER,EE. UU.,Colombia,January,Saturday
0,39.99,1,9.46,2,Shop By Sport,Corporate,CASH,Puerto Rico,Colombia,January,Saturday
1,51.99,1,15.29,0,Electronics,Consumer,TRANSFER,EE. UU.,Colombia,January,Saturday
1,299.98,1,63.93,0,Camping & Hiking,Consumer,TRANSFER,EE. UU.,Colombia,January,Saturday
1,399.98,1,-186.11,0,Fishing,Consumer,TRANSFER,EE. UU.,Colombia,January,Saturday
1,399.98,1,7.28,0,Fishing,Consumer,TRANSFER,EE. UU.,Colombia,January,Saturday
1,199.99,1,-25.00,0,Water Sports,Home Office,TRANSFER,EE. UU.,MTxico,January,Saturday
1,150.00,3,-109.20,0,Women's Apparel,Home Office,TRANSFER,EE. UU.,MTxico,January,Saturday
1,399.96,4,-255.97,0,Cardio Equipment,Home Office,TRANSFER,EE. UU.,MTxico,January,Saturday
1,399.98,1,27.90,0,Fishing,Home Office,TRANSFER,EE. UU.,MTxico,January,Saturday
1,119.97,3,-13.40,0,Shop By Sport,Consumer,PAYMENT,EE. UU.,Colombia,January,Saturday
1,399.98,1,127.76,0,Fishing,Consumer,PAYMENT,EE. UU.,Colombia,January,Saturday
1,49.98,1,12.95,0,Indoor/Outdoor Games,Consumer,PAYMENT,EE. UU.,Colombia,January,Saturday
1,129.99,1,39.16,0,Men's Footwear,Consumer,PAYMENT,EE. UU.,Colombia,January,Saturday
1,127.96,4,31.17,2,Electronics,Consumer,TRANSFER,Puerto Rico,Panamß,January,Saturday
1,249.90,5,69.97,2,Indoor/Outdoor Games,Consumer,TRANSFER,Puerto Rico,Panamß,January,Saturday
1,199.99,1,52.50,2,Water Sports,Consumer,TRANSFER,Puerto Rico,Panamß,January,Saturday
0,239.96,4,61.77,4,Cleats,Corporate,TRANSFER,EE. UU.,MTxico,January,Saturday
0,250.00,5,-131.25,4,Women's Apparel,Corporate,TRANSFER,EE. UU.,Panamß,January,Saturday
0,129.99,1,8.19,4,Men's Footwear,Corporate,TRANSFER,EE. UU.,Panamß,January,Saturday
0,399.96,4,9.84,4,Cardio Equipment,Consumer,PAYMENT,EE. UU.,Panamß,January,Saturday
1,250.00,5,52.00,4,Women's Apparel,Consumer,PAYMENT,Puerto Rico,Rep·blica Dominicana,January,Saturday
1,199.98,2,47.56,4,Cardio Equipment,Consumer,PAYMENT,Puerto Rico,Rep·blica Dominicana,January,Saturday
1,129.99,1,-80.99,4,Men's Footwear,Consumer,PAYMENT,Puerto Rico,Rep·blica Dominicana,January,Saturday
1,249.90,5,69.26,4,Indoor/Outdoor Games,Consumer,PAYMENT,Puerto Rico,Rep·blica Dominicana,January,Saturday
1,129.99,1,21.26,4,Men's Footwear,Consumer,PAYMENT,Puerto Rico,Rep·blica Dominicana,January,Saturday
0,249.90,5,54.55,4,Indoor/Outdoor Games,Home Office,CASH,Puerto Rico,Rep·blica Dominicana,January,Saturday
0,199.92,4,53.18,4,Indoor/Outdoor Games,Home Office,CASH,Puerto Rico,Rep·blica Dominicana,January,Saturday
0,66.00,3,12.57,4,Hockey,Consumer,PAYMENT,Puerto Rico,Rep·blica Dominicana,January,Saturday
0,129.99,1,33.17,4,Men's Footwear,Consumer,PAYMENT,Puerto Rico,Rep·blica Dominicana,January,Saturday
1,179.97,3,57.79,4,Cleats,Corporate,PAYMENT,EE. UU.,MTxico,January,Saturday
1,199.95,5,-52.72,4,Shop By Sport,Corporate,PAYMENT,EE. UU.,MTxico,January,Saturday
1,59.99,1,20.19,4,Cleats,Corporate,PAYMENT,EE. UU.,MTxico,January,Saturday
1,59.99,1,4.50,4,Cleats,Consumer,TRANSFER,EE. UU.,Venezuela,January,Saturday
1,399.98,1,159.59,4,Fishing,Consumer,TRANSFER,EE. UU.,Venezuela,January,Saturday
0,199.99,1,16.00,4,Water Sports,Consumer,TRANSFER,Puerto Rico,Venezuela,January,Saturday
0,399.98,1,62.59,4,Fishing,Consumer,TRANSFER,Puerto Rico,Venezuela,January,Saturday
0,129.99,1,24.92,4,Men's Footwear,Consumer,TRANSFER,Puerto Rico,Venezuela,January,Saturday
0,44.00,2,14.37,4,Hockey,Consumer,DEBIT,EE. UU.,Venezuela,January,Sunday
0,150.00,3,34.88,4,Women's Apparel,Consumer,DEBIT,EE. UU.,Venezuela,January,Sunday
0,99.99,1,33.25,4,Cardio Equipment,Consumer,DEBIT,EE. UU.,Venezuela,January,Sunday
0,499.95,5,141.95,4,Cardio Equipment,Consumer,DEBIT,EE. UU.,Venezuela,January,Sunday
0,199.95,5,93.08,4,Shop By Sport,Consumer,DEBIT,EE. UU.,Venezuela,January,Sunday
0,129.99,1,20.70,4,Men's Footwear,Corporate,TRANSFER,Puerto Rico,Argentina,January,Sunday
1,119.98,2,52.16,4,Cleats,Corporate,TRANSFER,Puerto Rico,Argentina,January,Sunday
1,60.00,2,19.16,4,Cardio Equipment,Corporate,TRANSFER,Puerto Rico,Argentina,January,Sunday
1,399.98,1,0.00,4,Fishing,Corporate,TRANSFER,Puerto Rico,Argentina,January,Sunday
1,299.98,1,98.35,4,Camping & Hiking,Corporate,TRANSFER,Puerto Rico,Argentina,January,Sunday
1,59.99,1,22.05,4,Cleats,Corporate,TRANSFER,Puerto Rico,Argentina,January,Sunday
0,30.00,1,8.87,2,Cardio Equipment,Home Office,CASH,Puerto Rico,Argentina,January,Sunday
0,239.95,5,75.43,2,Electronics,Home Office,CASH,Puerto Rico,Argentina,January,Sunday
0,99.99,1,33.60,2,Cardio Equipment,Home Office,CASH,Puerto Rico,Argentina,January,Sunday
0,159.96,4,34.10,4,Shop By Sport,Corporate,TRANSFER,EE. UU.,Argentina,January,Sunday
0,299.98,1,141.11,4,Camping & Hiking,Consumer,CASH,EE. UU.,Argentina,January,Sunday
0,299.95,5,123.46,4,Cleats,Consumer,CASH,EE. UU.,Argentina,January,Sunday
0,100.00,2,26.25,4,Women's Apparel,Consumer,CASH,EE. UU.,Argentina,January,Sunday
